place_id,name,sector_name,province,lat,lng,business_status,competitor_density,foot_traffic_score,infrastructure_score,income_proxy,transit_stops_nearby,google_rating,review_count,price_level,years_operational,is_chain,has_photos,label
ChIJxx_9QKQF3RkRnXfsV7s6low,Boulangerie de Gisenyi,Rubavu,Western,-1.695032,29.26293,OPERATIONAL,14,4.0,10.0,350000.0,0,4.1,22,1,0.5,0,1,1
ChIJ24HAUqEF3RkRU9rl16Uvbu4,Romantic Restaurant,Rubavu,Western,-1.696718,29.261065,OPERATIONAL,16,4.53,10.0,350000.0,0,3.3,3,1,0.5,0,1,0
ChIJl9Fgd3gF3RkRcNGqe5UigtI,Lamennais Beach View_Resto-Bar,Rubavu,Western,-1.699048,29.2561,OPERATIONAL,6,1.93,8.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJKfjIcgAF3RkRcG2747AOoJc,Hayati Coffee Restaurant,Rubavu,Western,-1.699048,29.2561,OPERATIONAL,6,1.93,10.0,350000.0,0,3.5,4,1,0.5,0,1,0
ChIJAVhFRmMF3RkR0hQRQSuuIgM,milk restaurent,Rubavu,Western,-1.699048,29.2561,OPERATIONAL,6,1.93,6.0,350000.0,0,3.5,0,1,0.5,0,0,0
ChIJb-gcZTEF3RkRIjF4ZUSDyIc,BTAMUU,Rubavu,Western,-1.699048,29.2561,OPERATIONAL,6,1.93,8.5,350000.0,0,3.5,0,1,0.5,0,1,0
ChIJXWdYSg8F3RkRcaDhQgx1H04,Chez Badaga,Rubavu,Western,-1.696263,29.262391,OPERATIONAL,13,3.73,9.0,350000.0,0,5.0,1,1,0.5,0,1,0
ChIJ1xkqZTYF3RkRQGbkEibZQlU,Wazi Wine Garage,Rubavu,Western,-1.699495,29.25598,OPERATIONAL,6,1.93,10.0,350000.0,0,4.6,23,1,0.5,0,1,1
ChIJy0_4M-cF3RkRo6dpb5etHBs,Vivo Restaurant,Rubavu,Western,-1.696034,29.263131,OPERATIONAL,11,3.2,10.0,350000.0,0,5.0,1,1,0.5,0,1,0
ChIJ69ciMqQF3RkRsoDODT_Fd4Q,Sous Le Soleil Bar& Restaurant,Rubavu,Western,-1.695567,29.263718,OPERATIONAL,11,3.2,10.0,350000.0,0,3.0,1,1,0.5,0,1,0
ChIJf0WFx_EF3RkRqN5avOdECNw,"Raaxo B&B, BAR-RESTO-GRILL",Rubavu,Western,-1.693311,29.242236,OPERATIONAL,0,0.4,10.0,350000.0,0,5.0,1,1,0.5,0,1,0
ChIJB4NzhaYF3RkRrAd0FM_MCV4,Texas,Rubavu,Western,-1.696795,29.263541,OPERATIONAL,10,2.93,6.0,350000.0,0,3.5,0,1,0.5,0,0,0
ChIJAcGU6aYF3RkRRA5BcE3ndrU,Prime Restaurant,Rubavu,Western,-1.69758,29.262682,OPERATIONAL,10,2.93,7.0,350000.0,0,3.5,0,1,0.5,0,0,0
ChIJrxt0_TEJ3RkRWGq10PfO0LQ,MARY 1000'S RESTAURENT,Rubavu,Western,-1.697713,29.244739,OPERATIONAL,1,0.53,8.5,350000.0,0,2.0,1,1,0.5,0,0,0
ChIJv8ksQAAF3RkR1gBaqMxelnc,Fashion Restaurant,Rubavu,Western,-1.686594,29.239029,OPERATIONAL,6,2.2,9.0,350000.0,0,4.0,1,1,0.5,0,1,0
ChIJ0SeE544F3RkRyyxc4t0AiGM,Restaurant indien de GOMA,Rubavu,Western,-1.689747,29.23929,OPERATIONAL,6,2.2,10.0,350000.0,0,3.2,13,1,0.5,0,1,0
ChIJx8Wni9YF3RkRe6dOFrO9LCM,New Belair au Petit Bruxelles,Rubavu,Western,-1.688581,29.238824,OPERATIONAL,6,2.2,10.0,350000.0,0,3.4,11,1,0.5,0,1,0
ChIJzVUl8lwF3RkRS6hvXEUCI4I,Restaurant de Flummerfelt,Rubavu,Western,-1.68999,29.238967,OPERATIONAL,6,2.2,8.5,350000.0,0,5.0,1,1,0.5,0,0,0
ChIJc_X3r44F3RkRPdSfWGf1MMo,Restaurant Bar La Pagode Gabriel,Rubavu,Western,-1.688558,29.238611,OPERATIONAL,6,2.2,10.0,350000.0,0,3.3,6,1,0.5,0,1,0
ChIJvwlVYdEJ3RkRRn2tlv060jY,KIVU LAVA CENTER,Rubavu,Western,-1.688038,29.238324,OPERATIONAL,6,2.2,10.0,350000.0,0,4.0,17,1,0.5,0,1,1
ChIJk0sKc9AF3RkRapepkJitCIQ,La colline restau & bar / goma-drc,Rubavu,Western,-1.688854,29.238304,OPERATIONAL,6,2.2,10.0,350000.0,0,4.5,2,1,0.5,0,1,0
ChIJucL8xkaXwhkRv3XQKy7xfUU,Vitamino,Rusizi,Western,-2.478514,28.909739,OPERATIONAL,4,1.53,10.0,350000.0,6,4.4,30,1,0.5,0,1,1
ChIJFbfADACXwhkRM0YKD0XcSC0,Idaro's Coffee,Rusizi,Western,-2.480254,28.912389,OPERATIONAL,3,1.07,10.0,350000.0,5,4.8,4,1,0.5,0,1,0
ChIJXQHgVQCXwhkRlX3eY8sQDfo,Karisma Restaurant,Rusizi,Western,-2.480619,28.912471,OPERATIONAL,3,1.07,6.0,350000.0,5,3.5,0,1,0.5,0,0,0
ChIJFwmlBACXwhkREe1gs2qMZ2Y,Asian Store,Rusizi,Western,-2.475506,28.910522,OPERATIONAL,1,0.73,8.5,350000.0,4,3.5,0,1,0.5,0,1,0
ChIJj7QgdwCXwhkRlAj78_VpUYw,Ayat restaurant and supermarket,Rusizi,Western,-2.481209,28.913026,OPERATIONAL,3,1.07,7.5,350000.0,4,4.0,2,1,0.5,0,0,0
ChIJ6RZ-jF-XwhkRTSicf5xVq5s,Ikaze Eric canteen & Restaurants,Rusizi,Western,-2.483053,28.8965,OPERATIONAL,2,0.8,6.0,350000.0,1,3.5,0,1,0.5,0,0,0
ChIJG2FLmMqXwhkRZ51cd8i4W48,Seller,Rusizi,Western,-2.483053,28.8965,OPERATIONAL,2,0.8,6.0,350000.0,1,3.5,0,1,0.5,0,0,0
ChIJMbTfQ_iXwhkRULkkAltG4J0,Restaurant Rubavu,Rusizi,Western,-2.483053,28.8965,OPERATIONAL,2,0.8,7.0,350000.0,1,3.5,0,1,0.5,0,0,0
ChIJi5l9MVKXwhkRyDdlcaT8VC8,Bar Resto + 243 CHEZ TRESOR,Rusizi,Western,-2.475645,28.91789,OPERATIONAL,0,0.33,9.0,350000.0,1,4.0,18,1,0.5,0,1,1
ChIJd2pjLScp3RkRC7TFCRgIaqg,Château le Marara by Royal Retreat,Karongi,Western,-2.061702,29.352862,OPERATIONAL,0,0.33,10.0,350000.0,0,4.1,182,1,1.2,0,1,1
ChIJYbhuxWYp3RkR5YNM9oYPu-Q,Sailors Resto & Cafe,Karongi,Western,-2.07055,29.352628,OPERATIONAL,2,0.8,10.0,350000.0,0,3.5,55,1,0.5,0,1,0
ChIJK4gyBXMp3RkRi3_eDLNkBzA,Kivu Coffee Cup,Karongi,Western,-2.070863,29.352547,OPERATIONAL,2,0.8,10.0,350000.0,0,4.5,48,1,0.5,0,1,1
ChIJT9lovzcp3RkR9ywIHYQsizA,Chez Maman Joy,Karongi,Western,-2.070526,29.352414,OPERATIONAL,2,0.8,10.0,350000.0,0,3.9,21,1,0.5,0,1,1
ChIJT28sPdbHwhkRNypkJIa_BlM,SAFARI Restaurant,Nyamasheke,Western,-2.325266,29.133582,OPERATIONAL,0,0.27,8.5,350000.0,1,5.0,1,1,0.5,0,0,0
ChIJZalLZQDHwhkRua3hdwOnXR4,SANGIRA RESTOBAR,Nyamasheke,Western,-2.331942,29.13661,OPERATIONAL,0,0.27,7.0,350000.0,0,3.5,0,1,0.5,0,0,0
